,Unnamed: 0,Unnamed: 0.1,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Label
8686,2446,46,34.75,3.03,15.67,2.49,16.0,2.94,3
8687,2447,47,26.0,7.52,14.0,1.58,15.5,5.02,3
8688,2448,48,37.25,1.3,11.25,2.17,10.75,2.77,3
8689,2449,49,41.5,0.5,14.5,5.59,18.67,2.62,3
8690,2450,50,36.0,4.24,19.25,3.83,15.75,3.9,3
8691,2451,51,35.5,1.5,17.75,4.6,11.67,5.31,3
8692,2452,52,34.5,2.69,16.33,4.64,16.33,3.86,3
8693,2453,53,36.5,3.2,12.0,2.94,15.67,2.62,3
8694,2454,54,39.67,0.47,13.0,3.08,13.33,0.94,3
8695,2455,55,41.5,0.87,13.5,4.15,16.75,3.27,3
8696,2456,56,35.5,2.6,19.25,5.4,19.25,3.03,3
8697,2457,57,36.25,0.43,16.33,3.68,10.67,5.44,3
8698,2458,58,35.75,3.63,16.5,1.5,17.5,6.8,3
8699,2459,59,34.0,1.41,11.67,0.94,12.75,5.12,3
8700,2460,60,41.75,2.49,17.67,0.47,16.0,1.41,3
8701,2461,61,40.75,2.95,15.33,4.92,16.25,3.49,3
8702,2462,62,36.75,0.83,23.0,1.41,11.0,4.55,3
8703,2463,63,32.5,4.09,14.5,3.04,14.25,6.76,3
8704,2464,64,31.5,2.6,11.25,5.8,17.25,5.93,3
8705,2465,65,37.5,1.5,10.33,3.86,11.0,4.32,3
8706,2466,66,38.75,2.17,15.25,0.43,15.33,2.49,3
8707,2467,67,41.33,1.7,15.0,2.24,13.33,5.79,3
8708,2468,68,34.75,2.86,17.0,5.34,13.5,1.12,3
8709,2469,69,36.0,2.12,13.0,5.43,15.0,6.48,3
8710,2470,70,33.5,3.5,10.75,5.76,11.5,4.97,3
8711,2471,71,37.0,1.41,12.33,2.05,11.75,6.72,3
8712,2472,72,37.0,4.18,15.75,3.34,11.33,5.31,3
8713,2473,73,35.25,1.3,18.75,2.86,13.0,3.39,3
8714,2474,74,31.0,1.58,14.75,2.05,16.5,4.56,3
8715,2475,75,36.67,0.94,17.0,0.82,12.5,4.39,3
8716,2476,76,39.75,1.3,17.67,2.05,19.67,3.4,3
8717,2477,77,34.75,4.55,14.25,1.3,16.33,3.09,3
8718,2478,78,29.0,2.16,15.5,3.57,16.67,3.86,3
8719,2479,79,36.75,2.49,14.25,2.86,14.5,2.5,3
8720,2480,80,37.33,1.25,14.33,0.47,14.0,3.16,3
8721,2481,81,34.0,2.55,13.5,5.59,10.75,4.26,3
8722,2482,82,36.0,3.08,14.25,4.49,14.0,7.79,3
8723,2483,83,33.5,4.92,14.75,2.86,13.5,4.03,3
8724,2484,84,37.75,1.48,12.0,5.52,8.67,0.47,3
8725,2485,85,39.25,2.17,16.5,4.5,19.75,1.79,3
8726,2486,86,34.25,2.38,16.5,4.56,14.0,8.63,3
8727,2487,87,32.5,5.17,14.0,7.25,15.33,9.98,3
8728,2488,88,38.0,2.12,12.0,4.74,11.0,6.68,3
8729,2489,89,40.25,2.05,18.0,2.12,19.0,1.22,3
8730,2490,90,36.75,1.3,18.67,2.62,19.5,1.5,3
8731,2491,91,35.0,1.41,17.0,3.67,10.33,1.25,3
8732,2492,92,32.67,6.94,15.67,0.94,15.33,4.03,3
8733,2493,93,36.0,0.0,10.0,2.83,8.33,4.99,3
8734,2494,94,38.0,1.58,13.5,1.5,14.75,3.77,3
8735,2495,95,39.0,3.54,15.25,4.76,19.0,3.39,3
8736,2496,96,35.25,1.3,21.25,0.43,15.5,5.12,3
8737,2497,97,34.5,4.97,15.0,2.12,16.0,8.03,3
8738,2498,98,33.25,5.36,12.25,1.48,8.0,3.74,3
8739,2499,99,40.25,1.48,12.33,3.77,13.33,1.25,3
8740,2500,100,38.0,4.74,17.33,3.77,20.0,5.1,3
8741,2501,101,35.0,1.41,19.75,3.27,18.67,1.7,3
8742,2502,102,37.0,2.83,13.33,6.13,19.5,1.5,3
8743,2503,103,32.25,4.92,11.0,5.1,15.75,2.59,3
8744,2504,104,40.0,0.82,14.67,3.3,15.5,2.18,3
8745,2505,105,38.0,4.9,13.25,4.02,17.5,3.77,3
8746,2506,106,35.25,1.3,21.5,2.06,20.25,1.3,3
8747,2507,107,32.67,4.71,16.67,1.7,18.75,2.28,3
8748,2508,108,31.33,1.25,10.67,1.25,15.75,3.11,3
8749,2509,109,38.5,3.35,16.75,3.49,16.0,2.94,3
8750,2510,110,39.5,2.18,18.25,2.86,16.75,2.95,3
8751,2511,111,36.0,2.12,21.0,1.87,14.75,2.77,3
8752,2512,112,35.5,1.5,16.75,3.7,15.75,5.07,3
8753,2513,113,29.75,4.32,14.67,5.73,16.33,1.89,3
8754,2514,114,40.25,2.49,13.67,2.62,14.0,0.82,3
8755,2515,115,40.0,4.0,10.0,6.68,14.0,2.94,3
8756,2516,116,33.83,4.91,21.75,3.34,19.6,2.24,3
8757,2517,117,33.0,3.0,22.67,1.25,14.67,0.47,3
8758,2518,118,31.75,6.38,14.5,5.32,16.25,3.83,3
8759,2519,119,41.25,2.17,13.75,4.6,12.0,6.28,3
8760,2520,120,42.67,1.25,16.0,2.83,17.0,2.55,3
8761,2521,121,37.0,1.73,16.75,5.67,18.33,2.05,3
8762,2522,122,34.25,1.79,19.0,1.87,16.75,3.27,3
8763,2523,123,27.0,7.65,13.5,4.15,18.0,3.54,3
8764,2524,124,35.25,3.11,14.0,1.22,12.75,5.76,3
8765,2525,125,42.0,0.0,19.5,2.06,15.0,3.0,3
8766,2526,126,39.0,2.12,15.5,5.59,19.5,2.69,3
8767,2527,127,34.75,1.79,19.5,1.5,17.25,6.3,3
8768,2528,128,32.25,3.9,15.25,2.38,16.0,2.94,3
8769,2529,129,29.25,3.9,19.0,0.0,18.67,2.05,3
8770,2530,130,41.0,3.24,15.75,2.17,15.0,2.12,3
8771,2531,131,40.5,4.5,14.25,4.97,19.5,4.97,3
8772,2532,132,36.0,0.0,22.25,0.83,15.67,4.19,3
8773,2533,133,34.4,4.8,16.25,1.92,13.8,4.12,3
8774,2534,134,34.0,2.94,12.5,5.5,16.33,3.4,3
8775,2535,135,38.0,2.16,14.67,2.49,11.25,1.3,3
8776,2536,136,41.75,1.79,15.0,1.87,18.0,4.3,3
8777,2537,137,31.33,4.19,17.67,5.79,17.0,4.06,3
8778,2538,138,33.0,3.54,20.0,1.87,14.25,2.49,3
8779,2539,139,33.25,4.97,13.75,2.49,15.25,2.05,3
8780,2540,140,35.25,3.27,11.25,6.61,11.25,6.3,3
8781,2541,141,42.75,1.92,17.5,2.69,16.75,4.02,3
8782,2542,142,40.75,2.95,15.75,3.96,19.25,1.64,3
8783,2543,143,34.0,1.73,19.75,0.83,16.75,6.8,3
8784,2544,144,33.0,5.61,17.33,0.94,20.0,1.0,3
8785,2545,145,33.0,2.45,12.75,4.44,17.67,1.25,3
8786,2546,146,39.25,2.17,14.5,4.56,12.75,2.59,3
8787,2547,147,41.33,0.94,18.33,2.62,16.0,4.24,3
8788,2548,148,37.25,1.3,16.25,8.23,19.5,1.12,3
8789,2549,149,34.25,4.02,18.75,2.49,14.0,4.3,3
8790,2550,150,36.0,3.54,12.25,3.49,16.0,2.45,3
8791,2551,151,39.0,2.12,14.5,3.04,10.75,3.77,3
8792,2552,152,41.5,0.87,15.25,5.63,15.0,6.71,3
8793,2553,153,36.0,4.24,18.25,2.77,14.25,5.8,3
8794,2554,154,34.25,1.3,20.0,1.0,18.0,0.0,3
8795,2555,155,33.25,3.49,18.75,4.09,19.0,1.22,3
8796,2556,156,37.33,1.25,12.5,2.5,18.0,2.45,3
8797,2557,157,44.0,0.71,14.75,1.09,17.5,2.87,3
8798,2558,158,36.75,4.97,8.5,1.5,17.33,4.03,3
8799,2559,159,35.75,1.64,19.75,4.6,13.75,1.09,3
8800,2560,160,34.33,4.19,19.33,1.25,18.0,3.67,3
8801,2561,161,36.0,1.87,12.0,2.12,13.5,3.35,3
8802,2562,162,42.0,0.82,15.67,0.47,13.67,3.68,3
8803,2563,163,42.0,0.0,13.33,5.44,19.0,3.56,3
8804,2564,164,37.5,2.06,20.25,4.92,17.5,3.91,3
8805,2565,165,35.5,2.87,17.0,4.64,13.25,5.85,3
8806,2566,166,32.25,6.83,11.25,5.76,14.25,3.34,3
8807,2567,167,40.25,1.3,14.75,2.77,10.0,6.16,3
8808,2568,168,40.0,1.41,12.5,4.56,13.5,6.26,3
8809,2569,169,36.25,2.17,20.33,3.77,19.0,0.82,3
8810,2570,170,31.5,5.32,21.0,1.63,14.33,4.92,3
8811,2571,171,33.5,2.87,16.5,4.03,14.5,2.69,3
8812,2572,172,40.67,1.25,14.0,1.41,16.0,4.32,3
8813,2573,173,39.25,3.56,10.25,3.03,18.75,2.86,3
8814,2574,174,35.0,3.56,18.0,3.67,21.67,2.05,3
8815,2575,175,31.75,1.3,19.33,1.7,15.67,4.11,3
8816,2576,176,30.25,4.44,15.0,3.67,15.0,0.0,3
8817,2577,177,34.67,2.36,13.0,4.32,12.0,3.54,3
8818,2578,178,41.5,1.8,19.75,1.09,14.0,2.74,3
8819,2579,179,36.75,3.34,21.5,1.5,19.75,2.68,3
8820,2580,180,34.25,5.12,14.25,4.49,17.75,4.82,3
8821,2581,181,35.5,2.06,11.0,3.08,12.5,6.54,3
8822,2582,182,40.25,1.3,14.0,4.64,17.5,1.66,3
8823,2583,183,38.0,2.45,16.0,2.83,15.0,3.74,3
8824,2584,184,34.5,1.66,19.25,2.68,19.0,3.67,3
8825,2585,185,32.25,5.36,11.5,2.29,18.25,0.43,3
8826,2586,186,34.33,2.36,7.67,5.19,7.0,6.0,3
8827,2587,187,41.25,1.79,17.25,3.56,14.25,5.89,3
8828,2588,188,38.5,1.8,15.75,4.44,21.75,1.92,3
8829,2589,189,33.67,1.7,16.67,1.89,20.0,3.54,3
8830,2590,190,30.25,7.95,12.0,1.63,12.67,1.25,3
8831,2591,191,35.0,3.16,12.25,3.63,12.75,1.3,3
8832,2592,192,41.5,1.12,17.75,4.71,12.0,1.87,3
8833,2593,193,35.25,4.44,15.0,7.26,18.0,3.27,3
8834,2594,194,32.25,2.49,15.25,3.77,10.5,4.5,3
8835,2595,195,31.67,3.09,14.0,4.18,15.0,2.45,3
8836,2596,196,41.0,1.63,13.67,2.87,16.67,2.36,3
8837,2597,197,40.0,4.06,16.0,5.1,16.25,4.02,3
8838,2598,198,34.0,2.74,21.5,0.87,13.75,2.38,3
8839,2599,199,29.75,9.65,17.33,3.77,13.0,3.74,3
8840,2600,200,36.0,0.0,5.5,0.5,14.0,2.94,3
8841,2601,201,40.75,1.92,17.75,1.79,13.0,6.68,3
8842,2602,202,36.25,4.92,15.0,1.22,15.5,3.84,3
8843,2603,203,34.0,1.41,18.33,1.7,12.75,1.48,3
8844,2604,204,34.5,4.5,13.5,1.12,12.75,3.34,3
8845,2605,205,35.25,4.26,13.33,4.64,13.5,1.66,3
8846,2606,206,41.0,1.22,17.5,1.12,16.25,4.15,3
8847,2607,207,38.25,2.28,13.5,4.5,17.0,3.74,3
8848,2608,208,34.0,2.74,20.75,1.64,14.25,2.95,3
8849,2609,209,30.25,4.32,11.5,5.41,14.0,2.94,3
8850,2610,210,35.0,3.0,9.25,4.6,14.25,3.27,3
8851,2611,211,41.75,2.17,15.5,2.29,17.67,0.47,3
8852,2612,212,35.75,4.55,16.0,2.16,21.33,2.49,3
8853,2613,213,33.0,0.0,11.33,0.94,12.75,6.53,3
8854,2614,214,33.0,5.89,13.75,4.02,17.0,1.41,3
8855,2615,215,32.75,3.7,12.0,4.74,17.75,5.63,3
8856,2616,216,40.33,1.25,16.0,2.83,15.0,4.74,3
8857,2617,217,39.75,5.76,17.75,2.17,17.25,6.06,3
8858,2618,218,35.25,1.3,13.0,1.87,15.25,5.49,3
8859,2619,219,31.5,4.72,15.0,3.08,16.25,1.3,3
8860,2620,220,31.25,3.27,13.0,2.45,16.0,5.48,3
8861,2621,221,39.25,2.05,15.75,2.28,16.0,4.06,3
8862,2622,222,40.0,2.55,17.33,5.91,18.0,6.38,3
8863,2623,223,32.0,1.22,15.75,2.28,17.75,7.5,3
8864,2624,224,32.75,4.26,14.25,4.44,11.33,4.78,3
8865,2625,225,35.5,3.28,13.0,1.41,20.33,3.86,3
8866,2626,226,41.0,2.12,18.5,0.87,17.5,5.12,3
8867,2627,227,35.25,4.26,16.75,5.31,20.0,3.67,3
8868,2628,228,34.5,1.5,15.0,3.67,13.5,1.5,3
8869,2629,229,33.33,6.8,15.0,5.72,10.33,3.4,3
8870,2630,230,35.5,2.18,15.0,2.45,20.33,3.3,3
8871,2631,231,40.0,2.35,10.5,4.03,16.5,2.6,3
8872,2632,232,36.75,3.27,10.75,5.31,19.25,1.79,3
8873,2633,233,32.5,2.29,15.25,1.64,15.5,4.09,3
8874,2634,234,38.67,2.05,15.0,0.82,16.0,3.08,3
8875,2635,235,37.75,2.38,13.0,2.74,19.25,1.3,3
8876,2636,236,38.25,5.63,17.33,2.62,17.67,1.89,3
8877,2637,237,35.25,1.92,16.5,1.12,16.25,3.56,3
8878,2638,238,33.25,3.49,9.0,4.9,17.0,3.27,3
8879,2639,239,35.75,1.79,15.0,1.0,15.75,2.49,3
8880,2640,240,40.67,1.25,12.0,3.56,15.5,6.5,3
8881,2641,241,41.75,1.79,15.0,3.56,9.33,8.5,3
8882,2642,242,28.67,4.19,11.67,1.25,18.75,4.32,3
8883,2643,243,35.25,2.49,18.0,4.06,17.25,2.59,3
8884,2644,244,30.0,8.6,14.25,2.49,17.75,4.55,3
8885,2645,245,37.25,1.64,11.67,2.36,14.5,3.91,3
8886,2646,246,40.75,1.64,14.0,8.03,15.5,3.91,3
8887,2647,247,30.75,5.4,15.0,2.74,20.0,4.53,3
8888,2648,248,36.0,1.87,15.33,3.77,12.75,3.96,3
8889,2649,249,31.25,6.5,14.0,2.74,12.75,6.42,3
8890,2650,250,37.75,1.3,19.5,1.5,15.33,2.87,3
8891,2651,251,42.25,2.38,15.75,3.11,17.25,4.32,3
8892,2652,252,34.33,1.89,20.25,1.3,21.0,3.27,3
8893,2653,253,36.0,0.0,13.75,1.3,12.75,3.77,3
8894,2654,254,33.75,5.8,13.75,4.66,12.33,2.62,3
8895,2655,255,37.5,1.5,11.25,4.92,13.5,6.18,3
8896,2656,256,39.6,2.58,16.0,3.27,15.6,5.75,3
8897,2657,257,33.33,3.77,18.5,2.69,21.0,6.38,3
8898,2658,258,33.75,2.28,12.5,4.33,12.0,1.87,3
8899,2659,259,31.5,7.23,15.75,3.27,14.25,2.49,3
8900,2660,260,39.8,1.94,16.33,4.64,18.0,4.24,3
8901,2661,261,44.0,1.22,10.5,6.1,18.5,3.64,3
8902,2662,262,35.25,4.44,17.75,3.49,22.75,1.3,3
8903,2663,263,32.33,3.3,14.5,3.91,12.33,6.6,3
8904,2664,264,36.0,6.48,16.67,1.89,18.25,4.02,3
8905,2665,265,32.75,6.83,13.0,1.22,13.25,3.03,3
8906,2666,266,40.75,1.79,12.25,3.77,16.75,7.4,3
8907,2667,267,38.75,2.77,15.25,2.59,16.75,4.26,3
8908,2668,268,34.0,2.12,10.33,1.25,12.33,6.02,3
8909,2669,269,30.75,4.97,12.0,3.0,17.25,3.56,3
8910,2670,270,34.5,3.5,9.67,4.03,12.0,4.32,3
8911,2671,271,41.5,0.87,13.75,1.79,15.25,7.82,3
8912,2672,272,41.67,0.47,16.67,3.09,11.25,6.18,3
8913,2673,273,35.0,2.16,16.33,3.09,14.0,3.39,3
8914,2674,274,32.75,5.21,17.5,2.06,13.5,3.64,3
8915,2675,275,33.5,5.41,13.75,2.77,15.25,4.71,3
8916,2676,276,38.67,1.25,12.0,2.45,16.5,2.6,3
8917,2677,277,38.25,4.92,17.0,3.74,9.33,5.44,3
8918,2678,278,32.25,1.3,15.25,1.79,17.25,0.83,3
8919,2679,279,30.75,12.28,15.5,3.2,18.25,3.9,3
8920,2680,280,34.5,4.5,11.67,0.47,17.5,0.87,3
8921,2681,281,39.25,2.05,10.75,3.77,7.5,5.55,3
8922,2682,282,41.67,0.47,11.75,1.79,18.33,0.47,3
8923,2683,283,41.0,1.73,16.25,1.79,13.0,2.55,3
8924,2684,284,36.5,0.87,14.25,3.9,16.25,1.48,3
8925,2685,285,37.0,4.06,15.0,2.12,20.75,2.77,3
8926,2686,286,28.67,5.73,13.5,1.5,19.25,1.3,3
8927,2687,287,38.5,1.5,14.33,1.7,13.0,2.83,3
8928,2688,288,43.0,1.58,11.25,4.82,13.25,4.15,3
8929,2689,289,37.67,1.25,13.67,1.89,15.33,3.3,3
8930,2690,290,32.5,4.27,15.5,4.5,15.5,3.77,3
8931,2691,291,34.25,4.26,9.5,2.87,18.67,1.7,3
8932,2692,292,41.25,2.59,10.67,1.89,14.33,4.78,3
8933,2693,293,39.25,7.15,11.67,3.68,15.67,2.62,3
8934,2694,294,33.0,2.0,13.0,2.0,20.0,3.74,3
8935,2695,295,33.8,3.31,14.8,4.66,18.75,2.28,3
8936,2696,296,36.0,0.0,8.0,2.94,20.67,2.05,3
8937,2697,297,38.0,2.35,13.33,4.5,18.33,5.91,3
8938,2698,298,41.75,1.79,16.25,2.86,17.0,6.16,3
8939,2699,299,37.0,1.22,10.5,3.2,14.75,5.63,3
8940,2700,300,34.5,3.84,13.75,3.96,17.0,5.83,3
8941,2701,301,31.5,7.23,11.0,1.0,14.75,5.93,3
8942,2702,302,38.25,1.3,11.33,3.77,14.5,4.72,3
8943,2703,303,40.5,2.06,17.0,1.41,16.0,1.41,3
8944,2704,304,35.33,1.7,17.33,1.7,18.67,7.54,3
8945,2705,305,30.75,7.5,17.0,2.12,16.0,3.61,3
8946,2706,306,34.67,3.4,12.67,3.3,13.0,1.41,3
8947,2707,307,37.75,1.3,13.0,3.39,18.0,0.71,3
8948,2708,308,40.25,2.05,18.25,1.3,9.25,5.72,3
8949,2709,309,36.0,2.45,18.0,2.45,16.25,3.77,3
8950,2710,310,36.75,1.3,14.75,5.36,17.25,1.48,3
8951,2711,311,33.25,4.97,9.0,2.12,15.75,3.27,3
8952,2712,312,36.25,2.86,10.0,4.06,15.75,2.86,3
8953,2713,313,41.75,1.48,13.0,4.55,15.0,3.56,3
8954,2714,314,34.0,6.16,15.75,2.49,19.0,2.94,3
8955,2715,315,33.75,1.3,18.25,3.27,16.75,1.3,3
8956,2716,316,32.0,7.31,15.5,1.5,18.25,1.79,3
8957,2717,317,36.25,2.17,15.0,4.3,18.75,2.49,3
8958,2718,318,42.33,0.47,9.33,4.5,16.5,4.5,3
8959,2719,319,41.25,3.27,15.75,0.83,19.75,3.03,3
8960,2720,320,35.25,2.86,20.25,3.11,16.0,5.1,3
8961,2721,321,31.5,3.35,15.25,4.87,12.5,4.5,3
8962,2722,322,34.0,2.74,12.25,1.92,15.0,2.45,3
8963,2723,323,38.0,4.69,12.5,3.2,15.25,0.43,3
8964,2724,324,42.25,0.43,16.75,2.95,11.75,5.8,3
8965,2725,325,36.25,3.27,15.33,1.25,12.67,7.93,3
8966,2726,326,33.0,2.12,14.33,3.86,21.0,0.0,3
8967,2727,327,34.0,1.41,12.75,1.92,11.67,4.19,3
8968,2728,328,30.67,5.73,10.67,6.13,15.5,2.29,3
8969,2729,329,42.25,1.09,10.75,2.28,12.75,8.61,3
8970,2730,330,40.5,2.69,14.0,3.74,11.5,2.87,3
8971,2731,331,33.75,3.03,18.33,0.47,14.33,1.7,3
8972,2732,332,33.0,2.12,14.75,0.43,8.33,4.03,3
8973,2733,333,33.5,2.87,16.0,2.94,13.5,1.5,3
8974,2734,334,42.25,1.79,13.5,1.12,18.25,1.79,3
8975,2735,335,39.0,7.04,17.0,2.94,19.25,5.97,3
8976,2736,336,32.0,0.71,9.75,4.97,17.5,1.12,3
8977,2737,337,31.0,5.89,14.67,4.11,18.25,1.09,3
8978,2738,338,33.25,2.17,9.67,3.3,16.25,5.12,3
8979,2739,339,39.33,2.05,11.5,1.5,16.25,2.86,3
8980,2740,340,42.0,0.71,14.25,2.49,17.5,3.84,3
8981,2741,341,36.25,1.64,15.5,2.87,19.0,3.67,3
8982,2742,342,35.0,1.73,15.67,4.11,14.0,2.83,3
8983,2743,343,33.5,4.15,12.33,3.09,11.5,4.39,3
8984,2744,344,38.5,1.5,9.0,0.82,13.67,1.25,3
8985,2745,345,41.0,1.41,14.67,3.77,18.75,1.92,3
8986,2746,346,34.0,2.83,17.67,0.47,18.75,4.82,3
8987,2747,347,32.5,0.87,17.0,5.34,13.5,3.84,3
8988,2748,348,32.0,7.87,15.0,2.94,16.0,2.35,3
8989,2749,349,35.5,1.5,11.25,3.27,11.0,5.48,3
8990,2750,350,40.75,1.64,14.0,2.94,15.25,4.02,3
8991,2751,351,35.0,3.39,15.5,1.8,18.5,5.12,3
8992,2752,352,32.25,2.86,14.75,7.4,16.5,0.87,3
8993,2753,353,30.75,5.76,15.25,2.05,12.0,2.12,3
8994,2754,354,35.75,1.79,11.33,4.5,15.25,2.68,3
8995,2755,355,41.0,0.0,11.33,1.7,19.5,4.5,3
8996,2756,356,43.0,1.58,12.75,1.48,17.75,3.34,3
8997,2757,357,33.75,2.49,8.25,4.44,20.75,3.27,3
8998,2758,358,33.0,0.0,15.67,2.05,18.0,2.12,3
8999,2759,359,37.25,2.17,18.0,3.67,11.75,6.83,3
9000,2760,360,31.0,5.1,11.67,2.05,18.67,3.3,3
9001,2761,361,40.5,2.96,11.25,3.03,15.5,7.3,3
9002,2762,362,40.25,5.97,14.0,1.0,21.33,0.47,3
9003,2763,363,34.0,1.41,11.25,2.86,12.33,2.05,3
9004,2764,364,38.0,2.12,16.5,1.5,14.5,7.57,3
9005,2765,365,35.5,3.91,14.0,5.34,13.75,3.34,3
9006,2766,366,37.0,0.0,16.5,4.5,8.0,1.0,3
9007,2767,367,40.0,4.0,19.33,3.86,15.5,5.02,3
9008,2768,368,34.75,2.77,22.25,4.44,20.25,2.28,3
9009,2769,369,36.5,0.5,25.0,2.92,16.5,1.66,3
9010,2770,370,35.0,6.44,15.75,8.79,19.0,2.24,3
9011,2771,371,34.25,6.61,17.25,4.66,17.25,4.82,3
9012,2772,372,38.5,3.5,11.0,4.36,18.75,2.77,3
9013,2773,373,33.75,3.9,21.25,5.36,11.0,4.06,3
9014,2774,374,36.5,0.5,19.5,4.15,21.5,2.18,3
9015,2775,375,35.5,4.97,17.75,3.49,19.25,3.49,3
9016,2776,376,34.25,5.97,11.5,9.5,20.33,3.86,3
9017,2777,377,39.33,2.36,14.75,1.92,18.0,2.45,3
9018,2778,378,40.0,2.12,12.33,4.5,20.25,2.49,3
9019,2779,379,35.25,1.92,12.5,2.18,20.5,2.5,3
9020,2780,380,35.33,1.7,14.67,0.47,17.25,1.3,3
9021,2781,381,32.0,1.41,16.0,0.0,19.25,1.48,3
9022,2782,382,38.25,2.49,14.5,7.76,19.25,3.03,3
9023,2783,383,41.75,0.43,17.33,2.49,16.5,5.72,3
9024,2784,384,35.75,3.63,14.5,6.18,17.5,4.33,3
9025,2785,385,36.75,1.3,24.25,0.43,16.5,4.97,3
9026,2786,386,33.75,2.49,19.0,4.06,20.75,1.92,3
9027,2787,387,33.25,3.9,15.25,2.86,14.5,8.17,3
9028,2788,388,40.25,1.92,18.25,2.17,21.0,1.87,3
9029,2789,389,38.75,4.32,13.5,1.5,18.33,5.25,3
9030,2790,390,33.75,5.07,20.0,5.66,22.67,0.47,3
9031,2791,391,37.25,1.3,16.0,1.41,16.0,1.41,3
9032,2792,392,31.0,7.14,20.0,3.16,16.5,1.66,3
9033,2793,393,38.75,2.17,15.25,2.17,17.25,3.56,3
9034,2794,394,41.75,1.09,20.75,1.09,8.75,3.96,3
9035,2795,395,40.33,1.25,12.25,2.49,21.0,1.41,3
9036,2796,396,37.25,0.83,24.25,1.09,19.5,1.12,3
9037,2797,397,36.0,0.0,22.67,1.25,14.25,4.21,3
9038,2798,398,34.25,3.49,17.25,5.36,16.75,4.32,3
9039,2799,399,36.5,2.5,13.5,5.32,18.5,1.8,3
9040,2800,400,41.75,1.79,18.25,2.38,15.5,4.5,3
9041,2801,401,30.25,8.07,20.0,5.66,17.25,2.49,3
9042,2802,402,35.0,1.22,19.0,3.74,17.5,0.5,3
9043,2803,403,34.33,3.86,14.25,4.15,17.67,6.94,3
9044,2804,404,39.0,2.0,16.75,2.05,14.2,1.33,3
9045,2805,405,42.33,0.47,17.0,3.32,8.0,3.74,3
9046,2806,406,35.5,5.12,20.0,7.87,21.0,2.55,3
9047,2807,407,34.5,1.5,25.25,1.3,21.5,3.28,3
9048,2808,408,35.75,2.59,20.5,3.35,14.25,2.49,3
9049,2809,409,29.33,6.55,16.5,1.5,15.5,2.5,3
9050,2810,410,40.0,1.22,14.67,2.05,17.0,1.58,3
9051,2811,411,40.25,1.79,14.25,1.48,15.5,5.12,3
9052,2812,412,35.5,1.5,21.5,3.77,22.0,1.22,3
9053,2813,413,34.5,2.6,20.0,2.92,11.5,8.26,3
9054,2814,414,32.0,6.04,19.67,1.7,15.0,1.22,3
9055,2815,415,39.25,1.79,11.0,2.16,13.25,1.09,3
9056,2816,416,41.25,0.83,14.75,3.49,19.25,1.79,3
9057,2817,417,36.0,3.24,15.75,5.36,22.25,1.79,3
9058,2818,418,36.25,0.43,22.0,1.41,22.0,1.41,3
9059,2819,419,25.33,10.08,19.33,3.4,15.0,1.63,3
9060,2820,420,39.0,1.87,17.25,3.34,18.25,4.6,3
9061,2821,421,41.67,0.47,13.0,5.1,21.5,2.18,3
9062,2822,422,38.5,1.12,17.75,4.6,24.5,1.12,3
9063,2823,423,35.25,1.48,18.75,3.27,14.25,6.53,3
9064,2824,424,31.75,6.18,18.75,0.83,14.25,2.59,3
9065,2825,425,38.5,1.66,16.25,2.49,16.5,2.96,3
9066,2826,426,42.5,1.5,16.0,2.16,20.5,0.5,3
9067,2827,427,36.75,3.27,15.5,0.5,19.0,1.0,3
9068,2828,428,34.75,2.38,20.5,1.12,17.0,6.75,3
9069,2829,429,27.67,10.53,17.5,4.33,15.33,2.05,3
9070,2830,430,37.33,1.25,13.33,5.73,20.5,1.5,3
9071,2831,431,40.0,1.22,16.5,1.12,17.5,1.8,3
9072,2832,432,35.25,4.44,17.75,6.26,16.75,5.49,3
9073,2833,433,34.5,1.5,18.5,5.32,16.25,3.49,3
9074,2834,434,35.25,2.49,16.0,3.08,13.5,4.03,3
9075,2835,435,37.25,0.83,16.33,3.09,20.0,3.74,3
9076,2836,436,40.25,1.92,19.25,2.49,21.0,2.74,3
9077,2837,437,36.0,1.87,21.5,2.6,21.75,2.86,3
9078,2838,438,35.0,2.12,13.75,4.09,12.33,2.87,3
9079,2839,439,33.5,4.72,17.33,7.41,19.5,1.5,3
9080,2840,440,38.0,1.0,10.67,8.65,12.0,6.48,3
9081,2841,441,41.5,0.5,17.75,3.49,13.5,3.84,3
9082,2842,442,36.0,2.12,14.67,1.25,18.75,2.49,3
9083,2843,443,34.0,2.0,8.0,2.35,15.25,2.17,3
9084,2844,444,34.0,1.41,17.67,1.89,16.5,3.5,3
9085,2845,445,35.5,1.5,13.0,1.63,11.33,2.49,3
9086,2846,446,39.33,1.7,19.67,1.89,10.0,4.58,3
9087,2847,447,40.8,1.94,10.5,3.57,15.5,0.5,3
9088,2848,448,35.33,2.49,16.5,0.5,16.25,7.66,3
9089,2849,449,34.25,4.6,13.25,4.21,13.67,2.62,3
9090,2850,450,33.5,5.89,16.5,1.66,14.67,4.5,3
9091,2851,451,35.33,3.3,17.33,1.25,15.0,4.64,3
9092,2852,452,41.75,1.79,12.75,3.11,14.0,3.94,3
9093,2853,453,33.67,1.7,18.0,3.0,19.33,4.64,3
9094,2854,454,31.75,0.83,12.6,5.08,15.4,3.93,3
